modelo_datos,validacion,clasificador,fold,fold_id,particion,fila_preparada,fila_fuente_csv,estacion,clase
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,624,1079,31798,Cosecha / post-cosecha
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,625,1080,31798,Senescencia / caída de hojas
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,626,1081,31798,Brotación / desarrollo foliar
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,627,1082,31798,Envero / maduración
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,628,1083,31798,Cosecha / post-cosecha
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,629,1084,31798,Senescencia / caída de hojas
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,630,1085,31798,Brotación / desarrollo foliar
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,631,1086,31798,Envero / maduración
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,632,1087,31798,Cosecha / post-cosecha
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,633,1088,31798,Senescencia / caída de hojas
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,634,1091,31798,Brotación / desarrollo foliar
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,635,1093,31798,Senescencia / caída de hojas
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,636,1107,31822,Envero / maduración
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,637,1110,31822,Brotación / desarrollo foliar
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,638,1111,31822,Envero / maduración
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,639,1112,31822,Cosecha / post-cosecha
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,640,1113,31822,Senescencia / caída de hojas
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,641,1114,31822,Brotación / desarrollo foliar
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,642,1115,31822,Envero / maduración
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,643,1116,31822,Cosecha / post-cosecha
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,644,1117,31822,Senescencia / caída de hojas
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,645,1118,31822,Brotación / desarrollo foliar
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,646,1119,31822,Envero / maduración
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,647,1120,31822,Cosecha / post-cosecha
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,648,1121,31822,Senescencia / caída de hojas
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,649,1122,31822,Brotación / desarrollo foliar
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,650,1123,31822,Envero / maduración
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,651,1124,31822,Cosecha / post-cosecha
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,652,1125,31822,Senescencia / caída de hojas
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,653,1126,31822,Brotación / desarrollo foliar
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,654,1127,31822,Envero / maduración
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,655,1128,31822,Cosecha / post-cosecha
aprima,por_estacion,red_densa,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,656,1129,31822,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,0,106,20388,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,1,107,20388,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,2,108,20388,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,3,109,20388,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,4,114,20391,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,5,117,20391,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,6,118,20391,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,7,119,20391,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,8,120,20391,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,9,133,20392,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,10,134,20392,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,11,135,20392,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,12,136,20392,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,13,137,20392,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,14,138,20392,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,15,139,20392,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,16,140,20392,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,17,141,20392,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,18,142,20392,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,19,143,20392,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,20,144,20392,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,21,145,20392,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,22,146,20392,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,23,147,20392,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,24,148,20392,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,25,162,20393,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,26,165,20393,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,27,166,20393,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,28,167,20393,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,29,168,20393,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,30,169,20393,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,31,170,20393,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,32,171,20393,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,33,172,20393,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,34,173,20393,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,35,174,20393,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,36,175,20393,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,37,176,20393,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,38,177,20393,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,39,178,20393,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,40,179,20393,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,41,180,20393,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,42,185,20399,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,43,187,20399,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,44,188,20399,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,45,189,20399,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,46,190,20399,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,47,191,20399,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,48,192,20399,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,49,193,20399,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,50,194,20399,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,51,195,20399,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,52,196,20399,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,53,197,20399,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,54,198,20399,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,55,199,20399,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,56,200,20399,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,57,201,20399,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,58,202,20399,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,59,212,20406,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,60,215,20406,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,61,216,20406,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,62,217,20406,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,63,218,20406,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,64,219,20406,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,65,220,20406,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,66,221,20406,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,67,222,20406,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,68,223,20406,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,69,224,20406,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,70,225,20406,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,71,226,20406,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,72,227,20406,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,73,228,20406,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,74,229,20406,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,75,230,20406,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,76,231,20406,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,77,241,20407,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,78,244,20407,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,79,245,20407,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,80,248,20407,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,81,249,20407,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,82,250,20407,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,83,251,20407,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,84,252,20407,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,85,253,20407,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,86,254,20407,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,87,255,20407,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,88,256,20407,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,89,257,20407,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,90,258,20407,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,91,259,20411,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,92,260,20411,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,93,261,20411,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,94,262,20411,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,95,263,20411,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,96,264,20411,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,97,266,20419,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,98,270,20419,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,99,272,20419,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,100,273,20419,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,101,274,20419,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,102,275,20419,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,103,276,20419,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,104,277,20419,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,105,278,20419,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,106,280,20419,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,107,281,20419,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,108,282,20419,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,109,283,20419,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,110,284,20419,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,111,295,20426,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,112,298,20426,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,113,299,20426,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,114,300,20426,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,115,301,20426,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,116,302,20426,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,117,303,20426,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,118,304,20426,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,119,305,20426,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,120,306,20426,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,121,307,20426,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,122,308,20426,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,123,309,20426,Envero / maduración
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,124,310,20426,Cosecha / post-cosecha
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,125,311,20426,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,126,312,20426,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,127,313,20426,Senescencia / caída de hojas
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,141,351,20430,Brotación / desarrollo foliar
aprima,por_estacion,random_forest,5,63B1563304B5AA3AC397E0CA5BA09D04F13725CC8D6383FF0C03ECAC54BF7896,train,142,352,20430,Envero / maduración
